Invoice ID,Branch,CustomerID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Longitude,Latitude,day_of_week,month,week,hour
277-63-2961,B,C1223,Mandalay,Member,Male,Sports and travel,73.97,1,3.6985,73.97,2019-07-13,15:53:00,Credit card,70.44761904761904,4.761904762,3.5223809523809524,7.455,96.0891,21.9588,Saturday,July,28,15
573-98-8548,C,C1307,Naypyitaw,Member,Female,Fashion accessories,31.9,1,1.595,31.9,2019-07-30,12:40:00,Ewallet,30.38095238095238,4.761904762,1.519047619047619,7.455,96.0785,19.7633,Tuesday,July,31,12
620-02-2046,C,C1368,Naypyitaw,Normal,Male,Home and lifestyle,69.4,2,6.94,138.8,2019-08-30,19:48:00,Ewallet,132.1904761904762,4.761904762,6.609523809523809,7.455,96.0785,19.7633,Friday,August,35,19
282-35-2475,B,C1221,Mandalay,Normal,Female,Sports and travel,93.31,3,13.9965,279.93,2019-08-04,17:53:00,Cash,186.62,4.761904762,93.31,7.455,96.0891,21.9588,Sunday,August,31,17
511-54-3087,B,C1289,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,88.45,2019-07-17,16:36:00,Credit card,84.23809523809524,4.761904762,4.211904761904762,7.455,96.0891,21.9588,Wednesday,July,29,16
726-29-6793,A,C1867,Yangon,Member,Male,Electronic accessories,24.18,11,13.299,265.98,2019-10-20,20:54:00,Ewallet,193.44,4.761904762,72.54,7.455,96.1735,16.8409,Sunday,October,42,20
387-49-4215,B,C1218,Mandalay,Member,Female,Sports and travel,48.5,6,14.55,291.0,2019-12-21,12:50:00,Cash,145.5,4.761904762,145.5,7.455,96.0891,21.9588,Saturday,December,51,12
862-17-9201,B,C1262,Mandalay,Normal,Female,Food and beverages,84.05,8,33.62,672.4,2019-04-29,10:48:00,Credit card,504.3,4.761904762,168.1,7.455,96.0891,21.9588,Monday,April,18,10
291-21-5991,B,C1209,Mandalay,Member,Male,Sports and travel,61.29,10,30.645,612.9,2019-10-24,14:28:00,Cash,306.45,4.761904762,306.45,8.4,96.0891,21.9588,Thursday,October,43,14
602-80-9671,C,C1474,Naypyitaw,Member,Female,Sports and travel,15.95,10,7.975,159.5,2019-09-12,17:15:00,Credit card,95.7,4.761904762,63.8,5.355,96.0785,19.7633,Thursday,September,37,17
347-72-6115,B,C1228,Mandalay,Member,Female,Sports and travel,90.74,14,63.518,1270.36,2019-03-13,18:03:00,Credit card,635.18,4.761904762,635.18,7.44,96.0891,21.9588,Wednesday,March,11,18
209-61-0206,A,C1748,Yangon,Normal,Female,Sports and travel,42.91,5,10.7275,214.55,2019-09-16,17:29:00,Ewallet,204.33333333333334,4.761904762,10.216666666666667,6.1,96.1735,16.8409,Monday,September,38,17
595-27-4851,A,C1749,Yangon,Normal,Female,Sports and travel,54.28,7,18.998,379.96,2019-10-11,18:05:00,Ewallet,361.8666666666667,4.761904762,18.093333333333334,9.3,96.1735,16.8409,Friday,October,41,18
189-52-0236,A,C1638,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,696.85,2019-05-03,12:07:00,Cash,663.6666666666666,4.761904762,33.18333333333333,7.6,96.1735,16.8409,Friday,May,18,12
503-07-0930,C,C1369,Naypyitaw,Member,Male,Sports and travel,58.39,11,32.1145,642.29,2019-08-07,19:49:00,Credit card,408.73,4.761904762,233.56,8.61,96.0785,19.7633,Wednesday,August,32,19
413-20-6708,C,C1477,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,51.47,2019-06-06,15:52:00,Ewallet,49.01904761904762,4.761904762,2.450952380952381,8.925,96.0785,19.7633,Thursday,June,23,15
425-85-2085,B,C1298,Mandalay,Member,Male,Health and beauty,54.86,10,27.43,548.6,2019-09-06,16:48:00,Ewallet,274.3,4.761904762,274.3,10.0,96.0891,21.9588,Friday,September,36,16
521-18-7827,C,C1417,Naypyitaw,Member,Male,Home and lifestyle,39.39,8,15.756,315.12,2019-03-15,20:46:00,Credit card,196.95,4.761904762,118.17,9.135,96.0785,19.7633,Friday,March,11,20
220-28-1851,A,C1781,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,69.46,2019-08-09,18:14:00,Ewallet,66.15238095238094,4.761904762,3.3076190476190472,9.7,96.1735,16.8409,Friday,August,32,18
600-38-9738,C,C1476,Naypyitaw,Member,Male,Sports and travel,71.92,8,28.768,575.36,2019-10-26,15:05:00,Credit card,359.6,4.761904762,215.76,4.515,96.0785,19.7633,Saturday,October,43,15
734-91-1155,B,C1238,Mandalay,Normal,Female,Electronic accessories,45.71,4,9.142,182.84,2019-01-05,10:34:00,Credit card,137.13,4.761904762,45.71,9.24,96.0891,21.9588,Saturday,January,1,10
451-28-5717,C,C1328,Naypyitaw,Member,Female,Home and lifestyle,83.17,10,41.585,831.7,2019-11-02,11:23:00,Cash,499.02,4.761904762,332.68,7.665,96.0785,19.7633,Saturday,November,44,11
609-81-8548,A,C1676,Yangon,Member,Female,Home and lifestyle,37.44,8,14.976,299.52,2019-06-14,13:55:00,Credit card,224.64,4.761904762,74.88,5.9,96.1735,16.8409,Friday,June,24,13
133-14-7229,C,C1375,Naypyitaw,Normal,Male,Health and beauty,62.87,2,6.287,125.74,2019-04-11,11:43:00,Cash,119.75238095238095,4.761904762,5.987619047619047,5.25,96.0785,19.7633,Thursday,April,15,11
534-01-4457,A,C1801,Yangon,Normal,Male,Food and beverages,81.71,6,24.513,490.26,2019-11-30,14:36:00,Credit card,466.9142857142857,4.761904762,23.345714285714287,8.0,96.1735,16.8409,Saturday,November,48,14
719-89-8991,A,C1795,Yangon,Member,Female,Sports and travel,91.41,7,31.9935,639.87,2019-09-27,16:03:00,Ewallet,457.05,4.761904762,182.82,7.1,96.1735,16.8409,Friday,September,39,16
286-62-6248,B,C1282,Mandalay,Normal,Male,Fashion accessories,39.21,6,11.763,235.26,2019-02-20,20:03:00,Credit card,156.84,4.761904762,78.42,10.0,96.0891,21.9588,Wednesday,February,8,20
339-38-9982,B,C1241,Mandalay,Member,Male,Fashion accessories,59.86,4,11.972,239.44,2019-08-23,14:55:00,Ewallet,119.72,4.761904762,119.72,8.04,96.0891,21.9588,Friday,August,34,14
827-44-5872,B,C1202,Mandalay,Member,Female,Food and beverages,54.36,20,54.36,1087.2,2019-05-02,11:28:00,Credit card,543.6,4.761904762,543.6,7.32,96.0891,21.9588,Thursday,May,18,11
827-77-7633,A,C1647,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,882.81,2019-01-09,19:41:00,Cash,840.7714285714286,4.761904762,42.03857142857142,9.3,96.1735,16.8409,Wednesday,January,2,19
287-83-1405,A,C1800,Yangon,Normal,Male,Health and beauty,25.43,6,7.629,152.58,2019-11-03,19:01:00,Ewallet,145.31428571428575,4.761904762,7.265714285714287,7.0,96.1735,16.8409,Sunday,November,44,19
435-13-4908,A,C1702,Yangon,Member,Male,Fashion accessories,86.68,11,47.674,953.48,2019-03-04,18:04:00,Credit card,693.44,4.761904762,260.04,7.2,96.1735,16.8409,Monday,March,10,18
857-67-9057,B,C1239,Mandalay,Normal,Male,Electronic accessories,22.95,14,16.065,321.3,2019-02-23,19:20:00,Ewallet,229.5,4.761904762,91.8,9.84,96.0891,21.9588,Saturday,February,8,19
236-27-1144,C,C1448,Naypyitaw,Normal,Female,Food and beverages,16.31,11,8.9705,179.41,2019-02-04,10:31:00,Ewallet,146.79,4.761904762,32.62,8.82,96.0785,19.7633,Monday,February,6,10
892-05-6689,A,C1685,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,141.6,2019-08-19,13:28:00,Ewallet,134.85714285714286,4.761904762,6.742857142857143,6.2,96.1735,16.8409,Monday,August,34,13
583-41-4548,C,C1330,Naypyitaw,Normal,Male,Home and lifestyle,16.67,8,6.668,133.36,2019-10-15,11:36:00,Ewallet,116.69,4.761904762,16.67,7.77,96.0785,19.7633,Tuesday,October,42,11
339-12-4827,B,C1239,Mandalay,Member,Female,Fashion accessories,73.96,1,3.698,73.96,2019-02-17,11:32:00,Credit card,70.43809523809523,4.761904762,3.5219047619047616,6.0,96.0891,21.9588,Sunday,February,7,11
643-38-7867,A,C1606,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,97.94,2019-01-03,11:44:00,Ewallet,93.27619047619048,4.761904762,4.663809523809523,6.9,96.1735,16.8409,Thursday,January,1,11
308-81-0538,A,C1813,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,292.2,2019-12-12,17:16:00,Credit card,278.2857142857143,4.761904762,13.914285714285715,4.9,96.1735,16.8409,Thursday,December,50,17
358-88-9262,C,C1409,Naypyitaw,Member,Female,Food and beverages,87.48,10,43.74,874.8,2019-04-21,18:43:00,Ewallet,524.88,4.761904762,349.92,5.355,96.0785,19.7633,Sunday,April,16,18
460-35-4390,A,C1795,Yangon,Normal,Male,Home and lifestyle,30.68,3,4.602,92.04,2019-09-09,11:00:00,Ewallet,87.65714285714286,4.761904762,4.3828571428571435,9.1,96.1735,16.8409,Monday,September,37,11
343-87-0864,C,C1464,Naypyitaw,Member,Male,Health and beauty,75.88,1,3.794,75.88,2019-11-27,10:30:00,Credit card,72.26666666666667,4.761904762,3.6133333333333333,7.455,96.0785,19.7633,Wednesday,November,48,10
173-50-1108,B,C1245,Mandalay,Member,Female,Sports and travel,20.18,8,8.072,161.44,2019-07-10,12:14:00,Credit card,80.72,4.761904762,80.72,6.0,96.0891,21.9588,Wednesday,July,28,12
243-47-2663,C,C1407,Naypyitaw,Member,Male,Electronic accessories,18.77,10,9.385,187.7,2019-03-24,16:43:00,Credit card,112.62,4.761904762,75.08,5.775,96.0785,19.7633,Sunday,March,12,16
841-18-8232,B,C1268,Mandalay,Normal,Female,Food and beverages,71.2,1,3.56,71.2,2019-06-01,20:40:00,Credit card,67.80952380952381,4.761904762,3.3904761904761904,10.0,96.0891,21.9588,Saturday,June,22,20
701-23-5550,B,C1205,Mandalay,Member,Male,Sports and travel,38.81,8,15.524,310.48,2019-10-26,13:40:00,Ewallet,155.24,4.761904762,155.24,5.88,96.0891,21.9588,Saturday,October,43,13
647-50-1224,A,C1898,Yangon,Normal,Female,Sports and travel,29.42,10,14.71,294.2,2019-09-05,16:23:00,Ewallet,280.1904761904762,4.761904762,14.00952380952381,8.9,96.1735,16.8409,Thursday,September,36,16
541-48-8554,A,C1641,Yangon,Normal,Male,Sports and travel,60.95,9,27.4275,548.55,2019-07-28,12:08:00,Credit card,522.4285714285713,4.761904762,26.12142857142857,6.0,96.1735,16.8409,Sunday,July,30,12
539-21-7227,B,C1275,Mandalay,Normal,Female,Sports and travel,51.54,7,18.039,360.78,2019-04-28,17:45:00,Cash,257.7,4.761904762,103.08,5.04,96.0891,21.9588,Sunday,April,17,17
213-32-1216,A,C1805,Yangon,Normal,Female,Sports and travel,66.06,6,19.818,396.36,2019-01-18,10:28:00,Cash,377.48571428571427,4.761904762,18.874285714285715,7.3,96.1735,16.8409,Friday,January,3,10
747-58-7183,B,C1208,Mandalay,Normal,Male,Sports and travel,57.27,4,11.454,229.08,2019-02-16,20:31:00,Ewallet,171.81,4.761904762,57.27,7.8,96.0891,21.9588,Saturday,February,7,20
582-52-8065,B,C1246,Mandalay,Normal,Female,Sports and travel,54.31,13,35.3015,706.03,2019-09-30,10:49:00,Cash,488.79,4.761904762,217.24,10.0,96.0891,21.9588,Monday,September,40,10
210-57-1719,B,C1244,Mandalay,Normal,Female,Sports and travel,58.24,13,37.856,757.12,2019-12-28,12:34:00,Cash,524.16,4.761904762,232.96,10.0,96.0891,21.9588,Saturday,December,52,12
399-69-4630,C,C1336,Naypyitaw,Normal,Male,Sports and travel,22.21,7,7.7735,155.47,2019-01-24,10:23:00,Credit card,133.26,4.761904762,22.21,9.03,96.0785,19.7633,Thursday,January,4,10
134-75-2619,A,C1626,Yangon,Member,Male,Sports and travel,19.32,10,9.66,193.2,2019-03-31,18:51:00,Cash,135.24,4.761904762,57.96,6.9,96.1735,16.8409,Sunday,March,13,18
356-44-8813,B,C1283,Mandalay,Normal,Male,Home and lifestyle,37.48,4,7.496,149.92,2019-05-26,13:45:00,Credit card,112.44,4.761904762,37.48,9.24,96.0891,21.9588,Sunday,May,21,13
198-66-9832,B,C1250,Mandalay,Member,Female,Fashion accessories,72.04,4,14.408,288.16,2019-06-23,19:38:00,Cash,144.08,4.761904762,144.08,10.0,96.0891,21.9588,Sunday,June,25,19
283-26-5248,C,C1471,Naypyitaw,Member,Female,Food and beverages,98.52,17,83.742,1674.84,2019-02-16,20:23:00,Ewallet,985.2,4.761904762,689.64,4.725,96.0785,19.7633,Saturday,February,7,20
712-39-0363,A,C1835,Yangon,Member,Male,Food and beverages,41.66,8,16.664,333.28,2019-04-09,15:24:00,Ewallet,249.96,4.761904762,83.32,5.6,96.1735,16.8409,Tuesday,April,15,15
218-59-9410,A,C1890,Yangon,Member,Female,Home and lifestyle,72.42,4,14.484,289.68,2019-07-02,16:54:00,Ewallet,217.26,4.761904762,72.42,8.2,96.1735,16.8409,Tuesday,July,27,16
174-75-0888,B,C1214,Mandalay,Normal,Male,Electronic accessories,21.58,13,14.027,280.54,2019-07-25,12:32:00,Cash,194.22,4.761904762,86.32,8.76,96.0891,21.9588,Thursday,July,30,12
866-99-7614,C,C1410,Naypyitaw,Normal,Male,Food and beverages,89.2,12,53.52,1070.4,2019-09-14,15:42:00,Credit card,892.0,4.761904762,178.4,4.62,96.0785,19.7633,Saturday,September,37,15
134-54-4720,B,C1264,Mandalay,Normal,Female,Electronic accessories,42.42,11,23.331,466.62,2019-03-04,13:58:00,Ewallet,339.36,4.761904762,127.26,6.84,96.0891,21.9588,Monday,March,10,13
760-90-2357,A,C1728,Yangon,Member,Male,Electronic accessories,74.51,8,29.804,596.08,2019-07-25,15:08:00,Ewallet,447.06,4.761904762,149.02,5.0,96.1735,16.8409,Thursday,July,30,15
514-37-2845,B,C1229,Mandalay,Normal,Male,Fashion accessories,99.25,3,14.8875,297.75,2019-10-16,13:02:00,Cash,198.5,4.761904762,99.25,10.0,96.0891,21.9588,Wednesday,October,42,13
698-98-5964,A,C1870,Yangon,Normal,Female,Food and beverages,81.21,10,40.605,812.1,2019-04-09,13:01:00,Credit card,773.4285714285714,4.761904762,38.67142857142857,6.3,96.1735,16.8409,Tuesday,April,15,13
718-57-9773,C,C1489,Naypyitaw,Normal,Female,Sports and travel,49.33,12,29.598,591.96,2019-11-29,16:40:00,Credit card,493.3,4.761904762,98.66,9.87,96.0785,19.7633,Friday,November,48,16
651-88-7328,A,C1690,Yangon,Normal,Female,Fashion accessories,65.74,9,29.583,591.66,2019-12-11,13:55:00,Cash,563.4857142857143,4.761904762,28.174285714285713,7.7,96.1735,16.8409,Wednesday,December,50,13
241-11-2261,B,C1216,Mandalay,Normal,Female,Fashion accessories,79.86,10,39.93,798.6,2019-04-20,10:33:00,Credit card,559.02,4.761904762,239.58,6.6,96.0891,21.9588,Saturday,April,16,10
408-26-9866,C,C1484,Naypyitaw,Normal,Female,Sports and travel,73.98,8,29.592,591.84,2019-05-29,16:42:00,Ewallet,517.86,4.761904762,73.98,4.305,96.0785,19.7633,Wednesday,May,22,16
834-83-1826,B,C1295,Mandalay,Member,Female,Home and lifestyle,82.04,10,41.02,820.4,2019-09-13,17:16:00,Credit card,410.2,4.761904762,410.2,9.12,96.0891,21.9588,Friday,September,37,17
343-61-3544,B,C1272,Mandalay,Member,Male,Fashion accessories,26.67,20,26.67,533.4,2019-09-20,11:48:00,Cash,266.7,4.761904762,266.7,10.0,96.0891,21.9588,Friday,September,38,11
239-48-4278,A,C1826,Yangon,Member,Male,Fashion accessories,10.13,10,5.065,101.3,2019-08-04,19:35:00,Ewallet,70.91,4.761904762,30.39,8.3,96.1735,16.8409,Sunday,August,31,19
355-34-6244,B,C1267,Mandalay,Normal,Male,Fashion accessories,72.39,3,10.8585,217.17,2019-04-25,19:55:00,Credit card,144.78,4.761904762,72.39,7.455,96.0891,21.9588,Thursday,April,17,19
550-84-8664,A,C1721,Yangon,Normal,Male,Fashion accessories,85.91,5,21.4775,429.55,2019-01-21,14:33:00,Credit card,409.0952380952381,4.761904762,20.454761904761906,7.455,96.1735,16.8409,Monday,January,4,14
339-96-8318,B,C1205,Mandalay,Member,Male,Fashion accessories,81.31,14,56.917,1138.34,2019-12-16,19:49:00,Ewallet,569.17,4.761904762,569.17,7.455,96.0891,21.9588,Monday,December,51,19
458-61-0011,B,C1224,Mandalay,Normal,Male,Fashion accessories,60.3,6,18.09,361.8,2019-06-19,18:43:00,Cash,241.2,4.761904762,120.6,7.455,96.0891,21.9588,Wednesday,June,25,18
592-34-6155,C,C1407,Naypyitaw,Normal,Male,Fashion accessories,31.77,5,7.9425,158.85,2019-01-10,14:43:00,Ewallet,127.08,4.761904762,31.77,7.455,96.0785,19.7633,Thursday,January,2,14
797-88-0493,A,C1843,Yangon,Normal,Female,Fashion accessories,64.27,4,12.854,257.08,2019-12-12,13:54:00,Cash,244.83809523809524,4.761904762,12.241904761904761,7.455,96.1735,16.8409,Thursday,December,50,13
207-73-1363,B,C1293,Mandalay,Normal,Male,Fashion accessories,69.51,3,10.4265,208.53,2019-11-11,12:15:00,Ewallet,139.02,4.761904762,69.51,7.455,96.0891,21.9588,Monday,November,46,12
390-31-6381,C,C1461,Naypyitaw,Normal,Male,Food and beverages,27.22,4,5.444,108.88,2019-09-28,12:37:00,Cash,81.66,4.761904762,27.22,7.455,96.0785,19.7633,Saturday,September,39,12
443-82-0585,A,C1837,Yangon,Member,Female,Health and beauty,77.68,6,23.304,466.08,2019-05-17,19:54:00,Cash,310.72,4.761904762,155.36,8.4,96.1735,16.8409,Friday,May,20,19
339-18-7061,C,C1419,Naypyitaw,Member,Female,Fashion accessories,92.98,3,13.947,278.94,2019-09-06,15:06:00,Credit card,185.96,4.761904762,92.98,8.4,96.0785,19.7633,Friday,September,36,15
359-90-3665,B,C1235,Mandalay,Member,Female,Sports and travel,18.08,8,7.232,144.64,2019-05-02,18:03:00,Credit card,72.32,4.761904762,72.32,10.0,96.0891,21.9588,Thursday,May,18,18
375-72-3056,B,C1256,Mandalay,Normal,Male,Sports and travel,63.06,4,12.612,252.24,2019-07-16,15:58:00,Ewallet,189.18,4.761904762,63.06,8.4,96.0891,21.9588,Tuesday,July,29,15
127-47-6963,A,C1778,Yangon,Normal,Male,Sports and travel,51.71,4,10.342,206.84,2019-11-04,13:53:00,Credit card,196.9904761904762,4.761904762,9.84952380952381,9.8,96.1735,16.8409,Monday,November,45,13
278-86-2735,A,C1660,Yangon,Normal,Female,Sports and travel,52.34,3,7.851,157.02,2019-03-07,14:03:00,Cash,149.54285714285717,4.761904762,7.477142857142858,9.2,96.1735,16.8409,Thursday,March,10,14
695-28-6250,A,C1615,Yangon,Normal,Female,Sports and travel,43.06,5,10.765,215.3,2019-01-19,16:38:00,Ewallet,205.04761904761904,4.761904762,10.252380952380953,7.7,96.1735,16.8409,Saturday,January,3,16
379-17-6588,C,C1487,Naypyitaw,Normal,Male,Sports and travel,59.61,12,35.766,715.32,2019-03-18,11:07:00,Cash,596.1,4.761904762,119.22,5.565,96.0785,19.7633,Monday,March,12,11
227-50-3718,A,C1744,Yangon,Normal,Male,Sports and travel,14.62,5,3.655,73.1,2019-07-29,12:23:00,Cash,69.6190476190476,4.761904762,3.480952380952381,4.4,96.1735,16.8409,Monday,July,31,12
302-15-2162,C,C1494,Naypyitaw,Member,Male,Health and beauty,46.53,10,23.265,465.3,2019-04-23,10:54:00,Credit card,279.18,4.761904762,186.12,4.515,96.0785,19.7633,Tuesday,April,17,10
788-07-8452,C,C1421,Naypyitaw,Member,Female,Home and lifestyle,24.24,11,13.332,266.64,2019-11-20,17:38:00,Ewallet,169.68,4.761904762,96.96,9.87,96.0785,19.7633,Wednesday,November,47,17
560-49-6611,A,C1868,Yangon,Member,Female,Sports and travel,45.58,1,2.279,45.58,2019-07-26,14:13:00,Cash,43.40952380952381,4.761904762,2.1704761904761902,9.8,96.1735,16.8409,Friday,July,30,14
880-35-0356,A,C1771,Yangon,Member,Female,Sports and travel,75.2,4,15.04,300.8,2019-03-12,11:51:00,Ewallet,225.6,4.761904762,75.2,4.8,96.1735,16.8409,Tuesday,March,11,11
585-11-6748,B,C1258,Mandalay,Member,Male,Sports and travel,96.8,6,29.04,580.8,2019-10-03,13:05:00,Cash,290.4,4.761904762,290.4,6.36,96.0891,21.9588,Thursday,October,40,13
470-31-3286,B,C1213,Mandalay,Normal,Male,Health and beauty,14.82,4,2.964,59.28,2019-06-14,11:30:00,Credit card,44.46,4.761904762,14.82,10.0,96.0891,21.9588,Friday,June,24,11
152-68-2907,A,C1706,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,156.6,2019-12-15,13:30:00,Credit card,149.14285714285714,4.761904762,7.457142857142857,9.5,96.1735,16.8409,Sunday,December,50,13
123-35-4896,C,C1457,Naypyitaw,Normal,Female,Sports and travel,46.66,11,25.663,513.26,2019-09-30,19:11:00,Ewallet,419.94,4.761904762,93.32,5.565,96.0785,19.7633,Monday,September,40,19
258-69-7810,C,C1460,Naypyitaw,Normal,Female,Fashion accessories,36.85,6,11.055,221.1,2019-02-02,18:53:00,Cash,184.25,4.761904762,36.85,9.66,96.0785,19.7633,Saturday,February,5,18
334-64-2006,A,C1729,Yangon,Member,Female,Home and lifestyle,70.32,3,10.548,210.96,2019-05-28,14:22:00,Ewallet,140.64,4.761904762,70.32,9.6,96.1735,16.8409,Tuesday,May,22,14
219-61-4139,C,C1442,Naypyitaw,Normal,Male,Electronic accessories,83.08,1,4.154,83.08,2019-03-13,17:16:00,Ewallet,79.12380952380953,4.761904762,3.956190476190476,6.72,96.0785,19.7633,Wednesday,March,11,17
881-41-7302,C,C1441,Naypyitaw,Normal,Female,Fashion accessories,64.99,1,3.2495,64.99,2019-07-27,10:06:00,Credit card,61.895238095238085,4.761904762,3.0947619047619046,4.725,96.0785,19.7633,Saturday,July,30,10
373-09-4567,C,C1383,Naypyitaw,Normal,Male,Food and beverages,77.56,12,46.536,930.72,2019-10-21,20:35:00,Ewallet,775.6,4.761904762,155.12,7.245,96.0785,19.7633,Monday,October,43,20
642-30-6693,B,C1201,Mandalay,Normal,Female,Sports and travel,54.51,8,21.804,436.08,2019-09-16,13:54:00,Ewallet,327.06,4.761904762,109.02,9.36,96.0891,21.9588,Monday,September,38,13
484-22-8230,C,C1413,Naypyitaw,Member,Female,Fashion accessories,51.89,11,28.5395,570.79,2019-04-10,20:08:00,Cash,363.23,4.761904762,207.56,4.725,96.0785,19.7633,Wednesday,April,15,20
830-58-2383,B,C1212,Mandalay,Normal,Male,Home and lifestyle,31.75,6,9.525,190.5,2019-10-10,15:26:00,Cash,127.0,4.761904762,63.5,10.0,96.0891,21.9588,Thursday,October,41,15
559-98-9873,A,C1784,Yangon,Member,Female,Fashion accessories,53.65,10,26.825,536.5,2019-03-19,12:56:00,Ewallet,375.55,4.761904762,160.95,5.2,96.1735,16.8409,Tuesday,March,12,12
544-32-5024,C,C1401,Naypyitaw,Member,Female,Food and beverages,49.79,7,17.4265,348.53,2019-01-11,19:16:00,Credit card,199.16,4.761904762,149.37,6.72,96.0785,19.7633,Friday,January,2,19
318-12-0304,A,C1621,Yangon,Normal,Male,Fashion accessories,30.61,1,1.5305,30.61,2019-07-27,12:20:00,Ewallet,29.152380952380952,4.761904762,1.4576190476190478,5.2,96.1735,16.8409,Saturday,July,30,12
349-97-8902,B,C1287,Mandalay,Member,Male,Food and beverages,57.89,4,11.578,231.56,2019-02-02,10:37:00,Ewallet,115.78,4.761904762,115.78,10.0,96.0891,21.9588,Saturday,February,5,10
421-95-9805,A,C1725,Yangon,Normal,Female,Electronic accessories,28.96,1,1.448,28.96,2019-06-04,10:18:00,Credit card,27.580952380952382,4.761904762,1.379047619047619,6.2,96.1735,16.8409,Tuesday,June,23,10
277-35-5865,C,C1320,Naypyitaw,Member,Female,Food and beverages,98.97,15,74.2275,1484.55,2019-07-09,11:23:00,Cash,890.73,4.761904762,593.82,7.035,96.0785,19.7633,Tuesday,July,28,11
789-23-8625,B,C1224,Mandalay,Member,Male,Fashion accessories,93.22,6,27.966,559.32,2019-02-14,11:45:00,Cash,279.66,4.761904762,279.66,8.64,96.0891,21.9588,Thursday,February,7,11
284-54-4231,C,C1333,Naypyitaw,Member,Male,Sports and travel,80.93,1,4.0465,80.93,2019-11-05,16:08:00,Credit card,77.07619047619049,4.761904762,3.8538095238095242,9.45,96.0785,19.7633,Tuesday,November,45,16
443-59-0061,A,C1675,Yangon,Member,Male,Food and beverages,67.45,14,47.215,944.3,2019-03-02,11:25:00,Ewallet,674.5,4.761904762,269.8,4.2,96.1735,16.8409,Saturday,March,9,11
509-29-3912,A,C1852,Yangon,Member,Female,Sports and travel,38.72,13,25.168,503.36,2019-01-21,12:24:00,Ewallet,348.48,4.761904762,154.88,4.2,96.1735,16.8409,Monday,January,4,12
327-40-9673,B,C1222,Mandalay,Member,Male,Sports and travel,72.6,11,39.93,798.6,2019-09-03,19:51:00,Cash,435.6,4.761904762,363.0,8.28,96.0891,21.9588,Tuesday,September,36,19
840-19-2096,C,C1488,Naypyitaw,Member,Male,Electronic accessories,87.91,8,35.164,703.28,2019-04-22,18:10:00,Ewallet,439.55,4.761904762,263.73,4.62,96.0785,19.7633,Monday,April,17,18
828-46-6863,A,C1705,Yangon,Member,Male,Food and beverages,98.53,8,39.412,788.24,2019-10-23,11:22:00,Credit card,591.18,4.761904762,197.06,4.0,96.1735,16.8409,Wednesday,October,43,11
641-96-3695,C,C1312,Naypyitaw,Member,Female,Fashion accessories,43.46,10,21.73,434.6,2019-12-18,17:55:00,Ewallet,260.76,4.761904762,173.84,8.925,96.0785,19.7633,Wednesday,December,51,17
420-97-3340,A,C1896,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,215.04,2019-08-03,15:30:00,Credit card,204.8,4.761904762,10.24,9.2,96.1735,16.8409,Saturday,August,31,15
436-54-4512,A,C1648,Yangon,Normal,Female,Sports and travel,91.61,1,4.5805,91.61,2019-01-13,19:44:00,Cash,87.24761904761905,4.761904762,4.362380952380953,9.8,96.1735,16.8409,Sunday,January,2,19
670-79-6321,B,C1204,Mandalay,Normal,Female,Sports and travel,94.59,10,47.295,945.9,2019-01-28,15:27:00,Credit card,662.13,4.761904762,283.77,5.88,96.0891,21.9588,Monday,January,5,15
852-62-7105,B,C1208,Mandalay,Normal,Female,Sports and travel,83.25,14,58.275,1165.5,2019-07-02,11:25:00,Credit card,832.5,4.761904762,333.0,5.28,96.0891,21.9588,Tuesday,July,27,11
598-06-7312,B,C1256,Mandalay,Normal,Male,Sports and travel,91.35,1,4.5675,91.35,2019-11-06,15:42:00,Cash,87.0,4.761904762,4.35,8.16,96.0891,21.9588,Wednesday,November,45,15
135-13-8269,B,C1263,Mandalay,Normal,Female,Sports and travel,78.88,3,11.832,236.64,2019-05-31,16:04:00,Cash,157.76,4.761904762,78.88,10.0,96.0891,21.9588,Friday,May,22,16
816-57-2053,A,C1615,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,121.74,2019-07-03,12:37:00,Ewallet,115.94285714285714,4.761904762,5.797142857142856,8.7,96.1735,16.8409,Wednesday,July,27,12
628-90-8624,B,C1237,Mandalay,Normal,Male,Sports and travel,82.58,14,57.806,1156.12,2019-01-11,14:41:00,Cash,825.8,4.761904762,330.32,7.455,96.0891,21.9588,Friday,January,2,14
856-66-2701,A,C1765,Yangon,Normal,Male,Sports and travel,53.3,3,7.995,159.9,2019-06-04,14:19:00,Ewallet,152.28571428571428,4.761904762,7.614285714285714,7.455,96.1735,16.8409,Tuesday,June,23,14
